Date,Open,High,Low,Close,Volume
2022-03-29,131.19,133.97,129.31,129.38,235211.0
2022-03-30,133.17,137.15,131.36,137.15,323673.0
2022-03-31,136.2,136.8,134.7,135.26,201366.0
2022-04-01,135.2,142.43,134.65,140.1,287495.0
2022-04-06,138.2,142.46,137.7,140.21,179443.0
2022-04-07,139.2,144.09,138.73,140.65,185572.0
2022-04-08,141.2,142.97,139.7,140.79,165446.0
2022-04-11,138.21,138.88,133.05,133.86,242577.0
2022-04-12,134.46,144.89,134.46,144.08,334164.0
2022-04-13,143.0,145.2,140.83,142.52,238855.0
2022-04-14,144.1,153.2,143.13,151.77,431191.0
2022-04-15,150.2,154.2,148.8,150.1,226440.0
2022-04-18,149.1,149.1,144.41,147.38,184111.0
2022-04-19,148.2,150.2,144.24,145.2,164993.0
2022-04-20,145.69,149.2,141.84,146.1,206341.0
2022-04-21,144.2,146.73,141.88,142.78,171229.0
2022-04-22,142.77,146.38,139.18,145.63,200144.0
2022-04-25,142.2,142.82,134.7,135.2,286351.0
2022-04-26,135.2,142.01,134.74,138.7,254539.0
2022-04-27,138.7,143.61,138.7,141.59,239278.0
2022-04-28,141.6,146.86,140.75,146.05,257120.0
2022-04-29,146.5,147.5,139.06,142.33,448743.0
2022-05-05,140.2,144.66,139.35,141.74,244802.0
2022-05-06,138.23,139.86,136.71,137.26,190861.0
2022-05-09,135.21,136.7,132.53,134.98,186236.0
2022-05-10,131.2,136.7,129.8,135.53,201080.0
2022-05-11,135.53,139.85,135.2,137.71,243902.0
2022-05-12,136.4,139.88,136.3,138.28,170686.0
2022-05-13,139.8,140.07,136.25,137.14,152556.0
2022-05-16,139.17,139.18,134.4,135.38,177651.0
2022-05-17,135.37,136.69,134.84,136.35,133412.0
2022-05-18,136.55,136.69,133.65,134.78,165605.0
2022-05-19,133.07,133.8,132.42,133.72,148783.0
2022-05-20,134.5,143.18,133.89,142.67,452297.0
2022-05-23,141.81,142.38,138.2,139.63,276453.0
2022-05-24,140.63,141.2,136.48,136.77,188552.0
2022-05-25,136.65,138.76,135.2,137.65,163957.0
2022-05-26,137.2,139.9,135.2,137.42,194318.0
2022-05-27,139.85,141.7,137.49,138.15,210683.0
2022-05-30,140.21,147.95,140.2,146.38,510932.0
2022-05-31,146.2,153.02,145.22,151.6,486545.0
2022-06-01,153.19,153.5,149.23,150.61,219302.0
2022-06-02,149.23,151.2,148.88,149.95,165224.0
2022-06-06,150.7,153.69,146.78,153.14,278142.0
2022-06-07,153.3,158.6,152.2,154.32,295077.0
2022-06-08,154.5,160.19,153.22,158.33,325279.0
2022-06-09,158.56,160.1,155.99,156.21,207839.0
2022-06-10,155.23,158.7,153.7,157.62,215630.0
2022-06-13,155.39,156.6,151.3,152.71,264346.0
2022-06-14,150.4,154.2,149.85,154.0,197333.0
2022-06-15,154.02,160.1,151.99,157.48,325441.0
2022-06-16,158.2,161.2,157.2,157.8,205006.0
2022-06-17,156.7,161.38,156.7,161.38,286204.0
2022-06-20,162.96,167.2,159.2,163.69,311954.0
2022-06-21,162.86,165.7,160.65,161.86,218116.0
2022-06-22,162.2,163.08,157.95,158.27,223528.0
2022-06-23,158.3,161.1,157.99,160.6,159725.0
2022-06-24,161.7,165.71,160.11,165.2,245187.0
2022-06-27,167.2,175.88,167.2,173.2,366375.0
2022-06-28,173.2,180.07,171.4,179.85,316786.0
2022-06-29,180.22,180.37,173.73,175.23,289971.0
2022-06-30,175.41,188.23,175.41,185.16,425215.0
2022-07-01,185.31,188.23,181.23,186.23,219366.0
2022-07-04,184.22,186.03,181.43,184.27,225876.0
2022-07-05,184.88,185.89,179.49,181.84,262965.0
2022-07-06,181.35,182.85,176.58,177.97,227633.0
2022-07-07,177.97,177.97,171.7,174.82,266771.0
2022-07-08,176.58,178.03,174.19,175.93,164097.0
2022-07-11,173.25,174.03,169.23,172.61,192575.0
2022-07-12,172.01,175.97,170.77,173.23,169935.0
2022-07-13,172.8,178.01,170.84,176.33,189919.0
2022-07-14,174.4,176.79,172.28,173.36,151079.0
2022-07-15,173.38,178.74,171.23,173.13,207209.0
2022-07-18,172.86,173.03,167.43,170.56,178034.0
2022-07-19,170.23,172.88,169.73,172.13,120214.0
2022-07-20,174.03,174.73,171.23,172.34,112498.0
2022-07-21,172.22,173.13,169.81,169.93,110728.0
2022-07-22,170.73,171.73,168.23,169.14,116986.0
2022-07-25,170.08,171.73,167.98,171.31,124799.0
2022-07-26,172.09,175.23,171.91,174.22,137474.0
2022-07-27,173.28,174.24,170.79,171.33,97491.0
2022-07-28,171.68,173.73,170.08,170.35,92609.0
2022-07-29,169.72,169.72,161.03,161.63,340311.0
2022-08-01,161.73,163.22,160.05,161.81,156082.0
2022-08-02,160.13,161.89,156.31,158.89,176738.0
2022-08-03,159.11,162.73,157.53,157.82,154031.0
2022-08-04,157.83,160.72,157.68,160.01,133686.0
2022-08-05,160.68,162.73,159.44,162.41,127017.0
2022-08-08,161.53,164.76,160.73,161.14,130251.0
2022-08-09,160.28,161.23,159.45,160.21,85386.0
2022-08-10,158.81,160.73,156.23,157.23,143549.0
2022-08-11,158.22,161.14,157.78,161.14,139671.0
2022-08-12,161.53,162.89,159.94,161.93,108619.0
2022-08-15,160.86,162.83,158.93,159.23,138440.0
2022-08-16,159.2,160.53,157.93,158.46,109975.0
2022-08-17,158.54,160.2,157.25,159.43,122116.0
2022-08-18,158.23,158.43,155.24,156.66,179552.0
2022-08-19,155.73,158.38,155.23,156.89,126038.0
2022-08-22,155.53,156.68,153.49,154.73,155130.0
2022-08-23,154.93,155.52,150.73,151.23,229248.0
2022-08-24,151.19,152.73,149.23,150.47,180255.0
2022-08-25,151.12,153.21,150.46,152.64,174854.0
2022-08-26,155.11,157.03,152.79,153.33,243787.0
2022-08-29,150.67,152.78,148.23,148.58,254306.0
2022-08-30,147.23,147.99,145.42,147.26,186433.0
2022-08-31,146.13,151.21,145.73,150.42,267333.0
2022-09-01,149.23,149.23,146.53,146.79,158442.0
2022-09-02,147.72,147.72,144.24,145.07,155924.0
